epoch,train_loss,val_loss,val_accuracy
53,0.549830223668829,0.5621162205934525,0.7233333333333334
54,0.5471593258469319,0.5651761690775553,0.7166666666666667
55,0.5398076051652176,0.5672515531380972,0.7133333333333334
56,0.5458090645015324,0.5769795974095663,0.7133333333333334
57,0.5430346277572969,0.5618159075578054,0.7366666666666667
58,0.5328431624318666,0.5578747441371282,0.7366666666666667
59,0.5369451563810655,0.555331309636434,0.73
60,0.5324923794466827,0.5674276103576025,0.7166666666666667
61,0.5566439289339259,0.567445327838262,0.73
62,0.5378929094734274,0.5780854423840841,0.7233333333333334
63,0.5413365777310903,0.5571065247058868,0.7366666666666667
64,0.5445681515119215,0.564383198817571,0.73
65,0.5408731723647995,0.5617198497056961,0.7366666666666667
66,0.5360526195096221,0.5537226299444834,0.7466666666666667
67,0.5325285342127383,0.5460638155539831,0.7466666666666667
68,0.5257611348693619,0.5673828820387522,0.7333333333333333
69,0.5338512692658945,0.5533818602561951,0.7466666666666667
70,0.5232227586645543,0.5581529438495636,0.74
71,0.5365809563138175,0.5474419494469961,0.75
72,0.5291849133291531,0.5557021449009577,0.74
73,0.5178584306794465,0.5516214619080225,0.74
74,0.5293121511347794,0.5564244290192922,0.7433333333333333
75,0.530548959035166,0.5491958856582642,0.74
76,0.5214418264666569,0.5518353780110677,0.7366666666666667
77,0.5345488559247423,0.541242390871048,0.7466666666666667
78,0.5295913013684086,0.5495958626270294,0.7433333333333333
79,0.5216940369313522,0.5521532644828161,0.7466666666666667
80,0.5198695170726314,0.5525597929954529,0.7366666666666667
81,0.5345670718184211,0.553924153248469,0.7433333333333333
82,0.5329739772176606,0.5670451323191324,0.7333333333333333
83,0.5276107987051514,0.5530851582686106,0.7433333333333333
84,0.5313656259535383,0.5624991257985433,0.7333333333333333
85,0.5264779514661019,0.5562253296375275,0.75
86,0.5186464896640832,0.5651425818602244,0.7466666666666667
87,0.5318526213672464,0.5591815710067749,0.74
88,0.5203363773401045,0.560738742351532,0.74
89,0.5087107014277692,0.5560685892899832,0.7266666666666667
90,0.5262581984513837,0.5545082638661066,0.74
91,0.5207489033398377,0.5566977908213934,0.76
92,0.5097407064322228,0.5471759140491486,0.7533333333333333
93,0.5082547141294846,0.559432844320933,0.7466666666666667
94,0.5218221906588523,0.549686978260676,0.7433333333333333
95,0.5138023718234986,0.5552955716848373,0.7466666666666667
96,0.5177643318234089,0.5466538121302923,0.74
97,0.516127092266899,0.5554293642441431,0.75
98,0.5026918219856801,0.5519888401031494,0.7566666666666667
99,0.5144195825754321,0.5477948089440664,0.76
100,0.5125151825869475,0.5515990157922109,0.7566666666666667
101,0.5184679976033416,0.5480058640241623,0.75
102,0.5094712371067722,0.5551277548074722,0.7633333333333333
103,0.524194274751334,0.5527100265026093,0.76
104,0.5076913922897589,0.5481583724419276,0.75
105,0.5149840182822714,0.5526443223158518,0.7533333333333333
106,0.5096068800601061,0.5449531078338623,0.7566666666666667
107,0.5156347828567793,0.5503959258397421,0.7533333333333333
108,0.5053793271836132,0.5450755059719086,0.7566666666666667
109,0.515316857208369,0.5483079502979914,0.75
110,0.5150162921567446,0.544545998175939,0.7533333333333333
111,0.5031507026281915,0.5458609263102213,0.76
112,0.5059879488084523,0.5480413337548574,0.74
113,0.5053190446210316,0.5563239653905233,0.75
114,0.5108351451524145,0.5506464342276255,0.75
115,0.5074951275013994,0.5472870469093323,0.7433333333333333
116,0.5025230292629413,0.5506506611903509,0.7533333333333333
117,0.5064368756453423,0.551949734489123,0.7566666666666667
118,0.49998599856284137,0.5534531970818838,0.7633333333333333
119,0.5076004279067955,0.5495183120171229,0.7666666666666667
120,0.504671506211693,0.5427852670351664,0.7566666666666667
121,0.5001375168859533,0.5454986790815989,0.7633333333333333
122,0.5011611625063266,0.5422821640968323,0.7633333333333333
123,0.49807937925790413,0.5492870211601257,0.76
124,0.501500051643981,0.5432775020599365,0.7666666666666667
125,0.4978139616028218,0.5429972658554713,0.7733333333333333
126,0.49300892160044246,0.5419328759113947,0.76
