epoch,train_loss,val_loss,val_accuracy
0,0.6927439015193945,0.6909491221110026,0.5
1,0.6935573627537225,0.690065602461497,0.5333333333333333
2,0.690926617290426,0.6871494154135386,0.61
3,0.6864230630231142,0.6807892123858134,0.6033333333333334
4,0.678756634025873,0.6757762531439463,0.6233333333333333
5,0.6718241592786791,0.6707451343536377,0.6266666666666667
6,0.6649884258459366,0.6695481141408285,0.62
7,0.6549147829179587,0.6629353066285452,0.6233333333333333
8,0.6536573145256913,0.6475922962029775,0.6466666666666666
9,0.6500718212671865,0.6509495377540588,0.6466666666666666
10,0.6387436578685309,0.6320141653219858,0.69
11,0.6348264354271828,0.631659577290217,0.6933333333333334
12,0.6266208028317178,0.6264117459456126,0.67
13,0.6220481791101747,0.6191439032554626,0.69
14,0.6254608411761732,0.6253771682580312,0.67
15,0.6191673732007962,0.6186865568161011,0.6933333333333334
16,0.6178084578731771,0.6239770750204722,0.67
17,0.6102507134817126,0.6106767555077871,0.6866666666666666
18,0.6065883303164755,0.6031733949979147,0.6733333333333333
19,0.6076899908068517,0.6055743296941122,0.6733333333333333
20,0.606169676984768,0.61127237478892,0.6666666666666666
21,0.610051279401303,0.6082072158654531,0.67
22,0.613240634833865,0.6037711799144745,0.68
23,0.5976905605932445,0.6111093660195669,0.69
24,0.597463256069665,0.606025755405426,0.6966666666666667
25,0.6033190655470234,0.6109652916590372,0.6833333333333333
26,0.5901406227096851,0.6072172224521637,0.69
27,0.5955049025264174,0.6176485617955526,0.6633333333333333
28,0.5902236861611229,0.6112282872200012,0.65
29,0.5921127248592621,0.6095312138398489,0.6633333333333333
30,0.586035057370911,0.6128116846084595,0.6566666666666666
31,0.5942255841852425,0.6069387197494507,0.6566666666666666
32,0.5920839853446596,0.6038835942745209,0.67
33,0.5778006310979922,0.6083750228087107,0.69
34,0.5804584818797853,0.6150028109550476,0.6766666666666666
35,0.5785149501240713,0.6188219587008158,0.69
36,0.5838882744992511,0.6189942161242167,0.6633333333333333
37,0.5751798785532082,0.6107809841632843,0.6766666666666666
38,0.5797193590737614,0.6105029384295145,0.6766666666666666
39,0.5736077686774408,0.6147548158963522,0.6733333333333333
40,0.5626812976454192,0.6058672567208608,0.68
41,0.5807792554568292,0.6021084487438202,0.6766666666666666
42,0.5754364944898793,0.6116409103075663,0.68
43,0.5734988784313882,0.5955049792925516,0.6966666666666667
44,0.567263204556559,0.5994948347409567,0.7
45,0.5639300984509832,0.6082052091757456,0.6933333333333334
46,0.5715902193466709,0.6175752679506937,0.6733333333333333
47,0.5689498312378066,0.6091541151205698,0.6933333333333334
48,0.5659693083094802,0.6046717266241709,0.6933333333333334
49,0.5662199569581748,0.6086450616518656,0.6866666666666666
50,0.5650098554673106,0.6012165546417236,0.7066666666666667
51,0.5712445763905616,0.6002783079942068,0.6866666666666666
52,0.5721089215829607,0.6121276716391245,0.6933333333333334
53,0.5606745065278912,0.612147738536199,0.6866666666666666
54,0.558476202583177,0.6215393940607706,0.6766666666666666
55,0.5551754604817797,0.6106201807657877,0.6866666666666666
56,0.5612102654708095,0.6031372298796972,0.6766666666666666
57,0.5575734564819281,0.6035017768541971,0.69
58,0.5615366856738946,0.6087013681729635,0.6766666666666666
59,0.5572791973636426,0.6094298859437307,0.6833333333333333
60,0.5529659466124465,0.6094211339950562,0.6766666666666666
61,0.5556128431276316,0.6134712398052216,0.6833333333333333
62,0.5411055321019999,0.6067189375559489,0.6833333333333333
63,0.5582893794766506,0.6054114798704783,0.6766666666666666
64,0.5568842349863596,0.6092963417371114,0.6933333333333334
65,0.5443201133511035,0.6130015651384989,0.67
66,0.549672473216703,0.6099128027757009,0.68
67,0.5513964464167895,0.6100244422753652,0.6866666666666666
68,0.5538223748030234,0.6132957935333252,0.6933333333333334
69,0.5515146438303415,0.6061548093954722,0.6966666666666667
70,0.5507299167113365,0.6064095993836721,0.6966666666666667
71,0.5465002542895699,0.6083194613456726,0.6933333333333334
72,0.550622913407191,0.6050389508406321,0.6833333333333333
73,0.5464963218710052,0.5975554386774699,0.7
74,0.546078995231555,0.5987863739331564,0.6833333333333333
75,0.5460384708753496,0.5936230520407358,0.7
76,0.5432784874497059,0.5940445264180502,0.7033333333333334
77,0.5366888607874747,0.5987653334935507,0.6966666666666667
78,0.5392912494898182,0.6038494805494944,0.6966666666666667
79,0.536136024773716,0.6045458912849426,0.7
80,0.5352268083374443,0.6004811227321625,0.7
81,0.5412783690338978,0.6047859092553457,0.69
82,0.5441486060024158,0.6077382862567902,0.7
83,0.5359908126815409,0.6025546391805013,0.68
84,0.5445878308441772,0.5996677180131277,0.7
85,0.5389129483325675,0.5988279978434244,0.7033333333333334
86,0.5419288831583613,0.5987914601961771,0.6966666666666667
87,0.5434537641332085,0.597468227148056,0.7066666666666667
88,0.5427962442522553,0.5941656529903412,0.7066666666666667
89,0.5317003707615353,0.598548154036204,0.6966666666666667
90,0.532611139448155,0.60099924604098,0.7066666666666667
91,0.531181094692369,0.6014253497123718,0.69
92,0.5353180093533982,0.6006239950656891,0.69
93,0.5423551299602601,0.5959751208623251,0.6933333333333334
94,0.5328388714076109,0.5944519738356272,0.6966666666666667
95,0.5355149662273586,0.5963865021864573,0.6966666666666667
96,0.5284256964454297,0.5943621297677358,0.69
97,0.5323851151915318,0.590183804432551,0.6933333333333334
98,0.5332122620264236,0.5900965134302775,0.6866666666666666
99,0.527984356319003,0.5908050239086151,0.6866666666666666
100,0.5306268291024441,0.5885878205299377,0.69
101,0.5333164082614229,0.5890031854311625,0.6966666666666667
102,0.5377420181469639,0.5890704691410065,0.6966666666666667
103,0.5337344607425994,0.584736575682958,0.6866666666666666
104,0.5265733761216026,0.5882177253564199,0.6966666666666667
105,0.5306763038910745,0.5909614662329356,0.69
106,0.5289651729198394,0.5924631456534067,0.6833333333333333
107,0.529394844501743,0.5952751437822977,0.6966666666666667
108,0.529583194328953,0.5945565700531006,0.7033333333333334
109,0.5339046387631611,0.5944306552410126,0.69
110,0.5184073706666346,0.5957821508248647,0.69
111,0.5256087859074842,0.5992470383644104,0.6933333333333334
112,0.5220155024664548,0.5942130982875824,0.69
113,0.5160855911512687,0.5949565966924032,0.6966666666666667
114,0.5298749880596847,0.595587839682897,0.6966666666666667
115,0.5219320388306224,0.5951189796129862,0.6933333333333334
116,0.5334769331141987,0.5951447288195292,0.7066666666666667
117,0.521685391728276,0.5934960146745046,0.7
118,0.524463155725373,0.5928894877433777,0.7066666666666667
119,0.5214498878460638,0.5949553151925405,0.6966666666666667
120,0.5166550310124004,0.5967037379741669,0.7033333333333334
121,0.5245698042500886,0.5951071282227834,0.69
122,0.5255892311625406,0.5990293025970459,0.68
123,0.515130312483593,0.6001185476779938,0.6966666666666667
124,0.5231844440591489,0.5954507291316986,0.6966666666666667
125,0.5293660936784133,0.5986037254333496,0.7066666666666667
126,0.5270875529113748,0.604936957359314,0.69
127,0.5248939464673846,0.6044311126073202,0.69
128,0.5286115396039802,0.6032341023286184,0.69
129,0.5204713138381016,0.6003665228684744,0.6966666666666667
130,0.5234965193118587,0.5962318678696951,0.6966666666666667
131,0.5205544345133996,0.5995474358399709,0.6933333333333334
132,0.5178350753944032,0.600562850634257,0.6933333333333334
133,0.5237596227166996,0.6012230118115743,0.71
134,0.5164973132110356,0.6011696656545004,0.7033333333333334
135,0.5159700374077798,0.6016309161980947,0.7033333333333334
136,0.5307282033813493,0.6022206445535024,0.7066666666666667
137,0.5182768937609505,0.5988226036230723,0.7
138,0.5130911397610853,0.6032174428304037,0.6933333333333334
139,0.5171572028230158,0.6001185973485311,0.6966666666666667
140,0.5125699178468484,0.6037427286307017,0.7
141,0.5177028847488969,0.6010791957378387,0.6966666666666667
142,0.5156291480921474,0.5996552308400472,0.6966666666666667
143,0.5224760696823348,0.5980344812075297,0.7066666666666667
144,0.5195831857547271,0.5982874433199564,0.7033333333333334
145,0.5196936782263485,0.5969424545764923,0.6966666666666667
146,0.5180810563234391,0.6005023121833801,0.7
147,0.5092349290932806,0.5947212974230448,0.7066666666666667
148,0.5219385517221715,0.5951166252295176,0.71
149,0.5204107621086818,0.5931900242964426,0.7
150,0.5280440637626593,0.5911587079366049,0.7033333333333334
151,0.5198362123609099,0.5927408734957377,0.7
152,0.508597991180828,0.5942163666089376,0.7
