epoch,train_loss,val_loss,val_accuracy
0,0.6930813451806421,0.7012553612391154,0.51
1,0.6800116860917563,0.6752389570077261,0.6
2,0.6683741885313124,0.6642042001088461,0.5833333333333334
3,0.658576957169341,0.6512617468833923,0.6366666666666667
4,0.6524702956775116,0.6630924344062805,0.5866666666666667
5,0.650198121468793,0.6639648079872131,0.5966666666666667
6,0.638276041829467,0.650338888168335,0.62
7,0.636399301414653,0.6323702335357666,0.6633333333333333
8,0.6322426847826568,0.6384057303269705,0.6433333333333333
9,0.6267723689405792,0.6400152643521627,0.6366666666666667
10,0.6211533753490992,0.6238306562105814,0.68
11,0.6224450785321278,0.6388888557751974,0.64
12,0.613349828417393,0.6330369810263315,0.6333333333333333
13,0.6050020732230025,0.6304417153199514,0.65
14,0.6051889263231642,0.6474860807259878,0.6533333333333333
15,0.6121319131062136,0.620639423529307,0.6633333333333333
16,0.6155599538507883,0.6325090726216634,0.6433333333333333
17,0.6050377562960952,0.6101806461811066,0.6966666666666667
18,0.6017350305334137,0.6109358668327332,0.6733333333333333
19,0.5907130525387643,0.6104425291220347,0.6666666666666666
20,0.5947588472155464,0.6174490948518118,0.6533333333333333
21,0.5907801401598137,0.6235045492649078,0.67
22,0.5945121006091549,0.6199794908364614,0.6833333333333333
23,0.5853133544262058,0.6089051564534506,0.6666666666666666
24,0.5800359127950057,0.6108075181643168,0.69
25,0.583555856674442,0.5950601498285929,0.6866666666666666
26,0.5848826531761894,0.5915435751279196,0.6833333333333333
27,0.5731990804600817,0.5941392878691355,0.68
28,0.56903041340145,0.5960579415162405,0.7
29,0.5683359482063887,0.6014567911624908,0.6966666666666667
30,0.564385328330259,0.5894977549711863,0.71
31,0.5848930328446686,0.593627413113912,0.7
32,0.5597930799707367,0.5964748958746592,0.7033333333333334
33,0.5628670398757053,0.5793567150831223,0.7166666666666667
34,0.5590327836137355,0.5888237853844961,0.6966666666666667
35,0.5636838156299482,0.5824216107527415,0.7066666666666667
36,0.5535165056182383,0.6011453072230021,0.7
37,0.5595512016863694,0.5848984320958456,0.71
38,0.5633769182437837,0.5751502215862274,0.72
39,0.5549107707941243,0.5764162689447403,0.7233333333333334
40,0.5478337255337099,0.5748323102792104,0.7133333333333334
41,0.5544983702532404,0.5746114353338877,0.7166666666666667
